ts_epoch,J1,J2,J3,J4,J5,J6,X,Y,Z,W,P,R
1760042155.4718018,"09-OCT-25 14:33 , 1531540530, 2.288354, .008256, -.013902, .034918, -90.063911, -.057967, 1781.525, -2142.681, 928.690, 179.965, .077, 2.230"
1760042155.5342858,"09-OCT-25 14:33 , 1531540530, 2.331932, .008264, -.013915, .034918, -90.063911, -.057974, 1781.477, -2141.471, 928.690, 179.965, .077, 2.274"
1760042155.5911417,"09-OCT-25 14:33 , 1531540530, 2.370053, .008272, -.013927, .034918, -90.063911, -.057974, 1781.434, -2140.413, 928.689, 179.965, .077, 2.312"
1760042155.6552248,"09-OCT-25 14:33 , 1531540530, 2.413622, .008281, -.013940, .034918, -90.063911, -.057974, 1781.383, -2139.204, 928.689, 179.965, .077, 2.356"
1760042155.713893,"09-OCT-25 14:33 , 1531540530, 2.451757, .008286, -.013953, .034918, -90.063911, -.057974, 1781.339, -2138.146, 928.689, 179.965, .077, 2.394"
1760042155.7741842,"09-OCT-25 14:33 , 1531540530, 2.495347, .008294, -.013965, .034918, -90.063896, -.057980, 1781.287, -2136.936, 928.688, 179.965, .077, 2.437"
1760042155.8309994,"09-OCT-25 14:33 , 1531540530, 2.533492, .008300, -.013975, .034918, -90.063896, -.057980, 1781.241, -2135.877, 928.688, 179.965, .077, 2.475"
1760042155.8877263,"09-OCT-25 14:33 , 1531540530, 2.571622, .008308, -.013987, .034914, -90.063896, -.057980, 1781.194, -2134.819, 928.688, 179.965, .077, 2.514"
1760042155.9512289,"09-OCT-25 14:33 , 1531540530, 2.615176, .008316, -.014000, .034914, -90.063896, -.057987, 1781.139, -2133.610, 928.688, 179.965, .077, 2.557"
1760042156.0060813,"09-OCT-25 14:33 , 1531540530, 2.653294, .008322, -.014012, .034914, -90.063896, -.057987, 1781.091, -2132.552, 928.687, 179.965, .077, 2.595"
1760042156.0709782,"09-OCT-25 14:33 , 1531540530, 2.696905, .008330, -.014025, .034914, -90.063896, -.057987, 1781.034, -2131.342, 928.687, 179.965, .077, 2.639"
1760042156.126215,"09-OCT-25 14:33 , 1531540530, 2.735025, .008339, -.014035, .034914, -90.063896, -.057994, 1780.985, -2130.284, 928.687, 179.965, .077, 2.677"
1760042156.1910467,"09-OCT-25 14:33 , 1531540530, 2.778580, .008347, -.014047, .034914, -90.063896, -.057994, 1780.927, -2129.076, 928.687, 179.965, .077, 2.721"
1760042156.2461026,"09-OCT-25 14:33 , 1531540530, 2.816727, .008352, -.014060, .034914, -90.063896, -.057994, 1780.875, -2128.017, 928.686, 179.965, .077, 2.759"
1760042156.3114119,"09-OCT-25 14:33 , 1531540530, 2.860329, .008361, -.014072, .034914, -90.063896, -.058001, 1780.816, -2126.807, 928.686, 179.965, .077, 2.802"
1760042156.3698022,"09-OCT-25 14:33 , 1531540530, 2.898450, .008366, -.014085, .034914, -90.063896, -.058001, 1780.762, -2125.750, 928.686, 179.965, .077, 2.840"
1760042156.4309943,"09-OCT-25 14:33 , 1531540530, 2.942013, .008374, -.014098, .034914, -90.063896, -.058001, 1780.701, -2124.541, 928.685, 179.965, .077, 2.884"
1760042156.4875312,"09-OCT-25 14:33 , 1531540530, 2.980128, .008383, -.014107, .034914, -90.063896, -.058008, 1780.647, -2123.484, 928.685, 179.965, .077, 2.922"
1760042156.5515883,"09-OCT-25 14:33 , 1531540530, 3.023691, .008391, -.014120, .034910, -90.063896, -.058008, 1780.584, -2122.275, 928.685, 179.965, .077, 2.966"
1760042156.6076143,"09-OCT-25 14:33 , 1531540530, 3.061851, .008396, -.014132, .034910, -90.063896, -.058008, 1780.528, -2121.217, 928.685, 179.965, .077, 3.004"
1760042156.671066,"09-OCT-25 14:33 , 1531540530, 3.105423, .008405, -.014145, .034910, -90.063896, -.058014, 1780.463, -2120.008, 928.684, 179.965, .078, 3.047"
1760042156.7271733,"09-OCT-25 14:33 , 1531540530, 3.143541, .008413, -.014157, .034910, -90.063896, -.058014, 1780.405, -2118.950, 928.684, 179.965, .078, 3.085"
1760042156.7832446,"09-OCT-25 14:33 , 1531540530, 3.181677, .008418, -.014167, .034910, -90.063896, -.058014, 1780.347, -2117.893, 928.684, 179.965, .078, 3.124"
1760042156.846207,"09-OCT-25 14:33 , 1531540530, 3.225264, .008427, -.014180, .034910, -90.063896, -.058021, 1780.280, -2116.684, 928.684, 179.965, .078, 3.167"
1760042156.9021544,"09-OCT-25 14:33 , 1531540530, 3.263349, .008432, -.014192, .034910, -90.063896, -.058021, 1780.220, -2115.627, 928.683, 179.965, .078, 3.205"
1760042156.9674568,"09-OCT-25 14:33 , 1531540530, 3.306947, .008441, -.014205, .034910, -90.063896, -.058021, 1780.151, -2114.418, 928.683, 179.965, .078, 3.249"
1760042157.0233915,"09-OCT-25 14:33 , 1531540530, 3.345086, .008449, -.014217, .034910, -90.063896, -.058028, 1780.090, -2113.360, 928.683, 179.965, .078, 3.287"
1760042157.0861046,"09-OCT-25 14:33 , 1531540530, 3.388593, .008457, -.014230, .034910, -90.063896, -.058028, 1780.019, -2112.154, 928.683, 179.965, .078, 3.331"
1760042157.1432066,"09-OCT-25 14:33 , 1531540530, 3.426743, .008463, -.014239, .034910, -90.063896, -.058028, 1779.956, -2111.096, 928.682, 179.965, .078, 3.369"
1760042157.2062657,"09-OCT-25 14:33 , 1531540530, 3.470369, .008471, -.014252, .034905, -90.063896, -.058035, 1779.884, -2109.886, 928.682, 179.965, .078, 3.412"
1760042157.2621155,"09-OCT-25 14:33 , 1531540530, 3.508499, .008479, -.014265, .034905, -90.063896, -.058035, 1779.820, -2108.829, 928.682, 179.965, .078, 3.450"
1760042157.3261259,"09-OCT-25 14:33 , 1531540530, 3.552095, .008485, -.014277, .034905, -90.063896, -.058035, 1779.745, -2107.620, 928.681, 179.965, .078, 3.494"
1760042157.3836706,"09-OCT-25 14:33 , 1531540530, 3.590236, .008493, -.014290, .034905, -90.063896, -.058041, 1779.680, -2106.563, 928.681, 179.965, .078, 3.532"
1760042157.4472082,"09-OCT-25 14:33 , 1531540531, 3.633815, .008501, -.014302, .034905, -90.063896, -.058041, 1779.604, -2105.354, 928.681, 179.965, .078, 3.576"
1760042157.502146,"09-OCT-25 14:33 , 1531540531, 3.671971, .008507, -.014312, .034905, -90.063896, -.058041, 1779.536, -2104.296, 928.681, 179.965, .078, 3.614"
1760042157.5661452,"09-OCT-25 14:33 , 1531540531, 3.715567, .008515, -.014325, .034905, -90.063896, -.058048, 1779.458, -2103.088, 928.680, 179.965, .078, 3.657"
1760042157.6222951,"09-OCT-25 14:33 , 1531540531, 3.753712, .008523, -.014337, .034905, -90.063896, -.058048, 1779.390, -2102.030, 928.680, 179.965, .078, 3.696"
1760042157.6781425,"09-OCT-25 14:33 , 1531540531, 3.791880, .008529, -.014350, .034905, -90.063896, -.058048, 1779.320, -2100.972, 928.680, 179.965, .078, 3.734"
1760042157.7420878,"09-OCT-25 14:33 , 1531540531, 3.835438, .008537, -.014362, .034905, -90.063896, -.058055, 1779.240, -2099.765, 928.680, 179.965, .078, 3.777"
1760042157.7994921,"09-OCT-25 14:33 , 1531540531, 3.873570, .008545, -.014372, .034905, -90.063896, -.058055, 1779.169, -2098.708, 928.679, 179.965, .078, 3.815"
1760042157.8633358,"09-OCT-25 14:33 , 1531540531, 3.917176, .008551, -.014384, .034901, -90.063873, -.058055, 1779.087, -2097.499, 928.679, 179.965, .078, 3.859"
1760042157.9192688,"09-OCT-25 14:33 , 1531540531, 3.955302, .008559, -.014397, .034901, -90.063873, -.058062, 1779.015, -2096.443, 928.679, 179.965, .078, 3.897"
1760042157.9820566,"09-OCT-25 14:33 , 1531540531, 3.998815, .008567, -.014410, .034901, -90.063873, -.058062, 1778.931, -2095.237, 928.679, 179.965, .078, 3.941"
1760042158.0401206,"09-OCT-25 14:33 , 1531540531, 4.036923, .008573, -.014422, .034901, -90.063873, -.058062, 1778.857, -2094.181, 928.678, 179.965, .078, 3.979"
1760042158.1021237,"09-OCT-25 14:33 , 1531540531, 4.080516, .008581, -.014435, .034901, -90.063873, -.058069, 1778.772, -2092.973, 928.678, 179.965, .078, 4.022"
1760042158.158093,"09-OCT-25 14:33 , 1531540531, 4.118634, .008589, -.014444, .034901, -90.063873, -.058069, 1778.696, -2091.917, 928.678, 179.965, .078, 4.061"
1760042158.222302,"09-OCT-25 14:33 , 1531540531, 4.162263, .008598, -.014457, .034901, -90.063873, -.058069, 1778.609, -2090.708, 928.677, 179.965, .078, 4.104"
1760042158.2780526,"09-OCT-25 14:33 , 1531540531, 4.200354, .008603, -.014469, .034901, -90.063873, -.058075, 1778.532, -2089.652, 928.677, 179.965, .078, 4.142"
1760042158.3428614,"09-OCT-25 14:33 , 1531540531, 4.243744, .008612, -.014482, .034901, -90.063873, -.058075, 1778.444, -2088.450, 928.677, 179.965, .078, 4.186"
